ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly
2022-03-22,36.0,31.0,41.0,-50.98543448458373,-0.05602475406315559,0.005359225993382817
2022-03-23,36.0,31.0,41.0,-50.9936613053816,-0.052377980185555145,0.005996997906265202
2022-03-24,55.0,50.0,59.0,-51.00188812617947,-0.06322913999998073,0.006597273704545931
2022-03-25,77.0,72.0,81.0,-51.01011494697735,-0.05533670831239208,0.007150113761666962
2022-03-26,58.0,53.0,63.0,-51.01834176777522,0.13885549775500808,0.0076464711842107805
2022-03-27,40.0,35.0,44.0,-51.026568588573085,0.14460036197962628,0.008078288529834214
2022-03-28,36.0,31.0,41.0,-51.034795409370965,-0.05648727717407694,0.008438576647156153
2022-03-29,36.0,31.0,41.0,-51.04302223016884,-0.0560247540631565,0.00872147581825418
2022-03-30,36.0,31.0,40.0,-51.05124905096671,-0.052377980185539484,0.008922299599770863
2022-03-31,36.0,32.0,41.0,-51.05947587176458,-0.0632291399999531,0.009037561924474172
2022-04-01,36.0,31.0,41.0,-51.06770269256246,-0.05533670831225221,0.009064988144469264
2022-04-02,40.0,35.0,45.0,-51.07592951336033,0.1388554977549132,0.00900351077531658
2022-04-03,40.0,35.0,45.0,-51.08415633415821,0.14460036197955808,0.008853250743483605
2022-04-04,36.0,31.0,41.0,-51.092383154956075,-0.056487277174094616,0.008615484955717592
2022-04-05,36.0,32.0,41.0,-51.100609975753954,-0.05602475406332187,0.008292601006529688
2022-04-06,36.0,31.0,40.0,-51.10883679655182,-0.05237798018555741,0.007888039827759326
2022-04-07,37.0,32.0,41.0,-51.11706361734969,-0.06322914000001363,0.0074062270704351296
2022-04-08,36.0,32.0,41.0,-51.12529043814757,-0.05533670831211234,0.006852494002269618
2022-04-09,40.0,35.0,45.0,-51.13351725894544,0.13885549775514233,0.006232988710298135
2022-04-10,40.0,35.0,44.0,-51.14174407974332,0.14460036198005738,0.00555457842379686
2022-04-11,36.0,32.0,41.0,-51.14997089749816,-0.05648727717411228,0.004824743820550972
2022-04-12,36.0,32.0,41.0,-51.15819771525298,-0.05602475406327069,0.00405146625282902
2022-04-13,44.0,40.0,49.0,-51.16642453300782,-0.0523779801855353,0.003243108927357672
2022-04-14,87.0,82.0,91.0,-51.17465135076266,-0.06322914000007415,0.00240829319477231
2022-04-15,45.0,40.0,49.0,-51.18287816851748,-0.05533670831211128,0.001555771244203405
2022-04-16,40.0,36.0,45.0,-51.19110498627232,0.13885549775520944,0.0006942966525206088
2022-04-17,40.0,36.0,45.0,-51.199331804027146,0.14460036197983608,-0.0001675056021955769
2022-04-18,37.0,32.0,41.0,-51.207558621781985,-0.056487277174243844,-0.001021267895393291
2022-04-19,37.0,32.0,41.0,-51.21578543953681,-0.056024754063219516,-0.0018590055653268838
2022-04-20,37.0,32.0,41.0,-51.22401225729165,-0.052377980185553216,-0.002673237338172333
2022-04-21,37.0,32.0,42.0,-51.23223907504647,-0.06322913999991184,-0.0034570984372569403
2022-04-22,37.0,32.0,42.0,-51.24046589280131,-0.05533670831242888,-0.004204444192186128
2022-04-23,41.0,36.0,45.0,-51.248692710556135,0.13885549775543854,-0.004909941961482417
2022-04-24,40.0,36.0,45.0,-51.25691952831097,0.144600361979921,-0.005569149236878889
2022-04-25,37.0,32.0,41.0,-51.265146346065805,-0.056487277174375364,-0.0061785759153502266
2022-04-26,37.0,32.0,42.0,-51.27337316382064,-0.05602475406338489,-0.006735728909234754
2022-04-27,37.0,33.0,42.0,-51.28159998157547,-0.05237798018555113,-0.007239137517360524
2022-04-28,37.0,33.0,42.0,-51.28982679933031,-0.06322913999988422,-0.007688358299431954
2022-04-29,37.0,32.0,42.0,-51.29805361708513,-0.05533670831242784,-0.00808395857861322
2022-04-30,41.0,36.0,46.0,-51.30628043483997,0.13885549775550568,-0.008427478136391576
2022-05-01,41.0,36.0,45.0,-51.314507252594794,0.1446003619796997,-0.008721369151236369
2022-05-02,37.0,32.0,42.0,-51.32273407034963,-0.05648727717392522,-0.008968914955976749
2022-05-03,37.0,33.0,42.0,-51.33096088810446,-0.05602475406333371,-0.009174128735642044
2022-05-04,37.0,33.0,42.0,-51.339187705859295,-0.05237798018556905,-0.009341633841917258
2022-05-05,38.0,33.0,42.0,-51.34741452361412,-0.0632291400000329,-0.009476527946351239
2022-05-06,37.0,33.0,42.0,-51.35564134136896,-0.05533670831214915,-0.00958423377441486
2022-05-07,41.0,37.0,46.0,-51.36386815912378,0.13885549775500006,-0.009670339639181598
2022-05-08,41.0,36.0,45.0,-51.37209497687862,0.14460036197963153,-0.009740433409571057
2022-05-09,37.0,33.0,42.0,-51.38032179463345,-0.056487277174056764,-0.00979993388751283
2022-05-10,37.0,33.0,42.0,-51.388548612388284,-0.05602475406333463,-0.009853923816649457
2022-05-11,37.0,32.0,42.0,-51.396775430143116,-0.05237798018556696,-0.009906988889339045
2022-05-12,38.0,33.0,42.0,-51.40500224789795,-0.06322914000000528,-0.009963067149448862
2022-05-13,37.0,33.0,42.0,-51.41322906565278,-0.0553367083121481,-0.010025313098036505
2022-05-14,41.0,36.0,46.0,-51.42145589018587,0.1388554977550672,-0.010095980595053844
2022-05-15,41.0,36.0,46.0,-51.429682714718965,0.14460036197941026,-0.010176328311729153
2022-05-16,37.0,33.0,42.0,-51.43790953925206,-0.056487277174188305,-0.010266551030490366
2022-05-17,37.0,33.0,42.0,-51.44613636378515,-0.05602475406323137,-0.010365739518976076
2022-05-18,37.0,33.0,42.0,-51.45436318831825,-0.05237798018555129,-0.010471871034351524
2022-05-19,38.0,33.0,42.0,-51.462590012851344,-0.0632291400000658,-0.010581831758280622
2022-05-20,37.0,33.0,42.0,-51.47081683738445,-0.05533670831214704,-0.01069147164030229
2022-05-21,41.0,36.0,46.0,-51.47904366191754,0.1388554977552963,-0.010795691258821197
2022-05-22,41.0,37.0,46.0,-51.48727048645063,0.14460036197934206,-0.01088855941801364
2022-05-23,37.0,32.0,42.0,-51.49549731098372,-0.0564872771736243,-0.010963459310206956
2022-05-24,37.0,33.0,42.0,-51.50372413551682,-0.05602475406323226,-0.01101326021266966
2022-05-25,37.0,33.0,42.0,-51.511950960049916,-0.052377980185549206,-0.011030510880834727
2022-05-26,38.0,33.0,42.0,-51.520177784583005,-0.06322913999990348,-0.011007650072135618
2022-05-27,37.0,33.0,42.0,-51.5284046091161,-0.05533670831200718,-0.010937229009035782
2022-05-28,41.0,36.0,46.0,-51.53663143364919,0.1388554977552014,-0.010812140088456029
2022-05-29,41.0,37.0,46.0,-51.54485825818229,0.14460036197984133,-0.010625845785572439
2022-05-30,37.0,33.0,42.0,-51.553085082715384,-0.05648727717386969,-0.010372601498128362
2022-05-31,37.0,33.0,42.0,-51.561311907248474,-0.05602475406323316,-0.01004766604336514
2022-06-01,37.0,33.0,42.0,-51.56953873178157,-0.05237798018556712,-0.009647493659993287
2022-06-02,38.0,33.0,42.0,-51.57776555631467,-0.06322913999996402,-0.009169901683022863
2022-06-03,37.0,32.0,42.0,-51.58599238084777,-0.0553367083126024,-0.008614208546557887
2022-06-04,41.0,37.0,46.0,-51.59421920538086,0.13885549775543052,-0.007981337419361122
2022-06-05,41.0,36.0,45.0,-51.602446029913956,0.14460036197992623,-0.0072738815767380074
2022-06-06,37.0,33.0,42.0,-51.610672854447046,-0.056487277173887365,-0.006496128541128886
2022-06-07,37.0,33.0,42.0,-51.61889967898014,-0.056024754063182004,-0.005654041060456996
2022-06-08,37.0,32.0,42.0,-51.62712650351324,-0.05237798018554503,-0.004755194110689983
2022-06-09,37.0,33.0,42.0,-51.63535332804633,-0.06322914000002454,-0.0038086682783061683
2022-06-10,37.0,32.0,42.0,-51.643580152579425,-0.05533670831232371,-0.002824901067439563
2022-06-11,41.0,36.0,45.0,-51.65180697711252,0.13885549775565964,-0.0018154988525687754
2022-06-12,40.0,36.0,45.0,-51.66003380164561,0.14460036197970497,-0.0007930133270348757
2022-06-13,37.0,32.0,42.0,-51.66826062617871,-0.0564872771740189,0.00022931265184560155
2022-06-14,37.0,32.0,42.0,-51.6764874507118,-0.05602475406339946,0.0012378239807056134
2022-06-15,37.0,32.0,41.0,-51.6847142752449,-0.052377980185562945,0.002218750350428279
2022-06-16,52.0,47.0,56.0,-51.692941100875146,-0.06322914000008507,0.003158514132502943
2022-06-17,69.0,64.0,73.0,-51.7011679265054,-0.05533670831232265,0.004044041385849982
2022-06-18,55.0,50.0,60.0,-51.709394752135644,0.13885549775572675,0.004863068011360347
2022-06-19,40.0,36.0,45.0,-51.7176215777659,0.14460036198020426,0.005604433047866751
2022-06-20,37.0,32.0,42.0,-51.725848403396135,-0.056487277174150446,0.006258351288082961
2022-06-21,37.0,32.0,41.0,-51.73407522902638,-0.056024754063296205,0.006816657795104795
2022-06-22,36.0,32.0,41.0,-51.74230205465663,-0.052377980185527265,0.0072730175124716065
2022-06-23,37.0,32.0,42.0,-51.75052888028687,-0.06322914000005746,0.007623093969592077
2022-06-24,37.0,32.0,41.0,-51.758755705917125,-0.05533670831218279,0.007864672070927588
2022-06-25,40.0,36.0,45.0,-51.76698253154737,0.1388554977553831,0.007997731096641262
2022-06-26,40.0,35.0,44.0,-51.77520935717762,0.14460036197998297,0.00802446530533973
2022-06-27,37.0,32.0,42.0,-51.78343618280787,-0.05648727717428197,0.007949250882861027
2022-06-28,37.0,32.0,41.0,-51.79166300843812,-0.0560247540632971,0.007778559388049694
2022-06-29,36.0,32.0,41.0,-51.79988983406836,-0.05237798018554518,0.007520819268931564
2022-06-30,37.0,33.0,42.0,-51.80811665969861,-0.06322913999989514,0.007186228421057824
2022-07-01,49.0,44.0,54.0,-51.81634348532886,-0.055336708312042925,0.0067865220945293545
2022-07-02,53.0,48.0,57.0,-51.824570310959096,0.13885549775528822,0.006334701689381648
2022-07-03,52.0,48.0,57.0,-51.83279713658935,0.14460036198006787,0.005844731074807118
2022-07-04,49.0,44.0,54.0,-51.841023962219595,-0.05648727717429966,0.005331207993512107
2022-07-05,49.0,44.0,53.0,-51.84925078784985,-0.05602475406324593,0.004809018841070958
2022-07-06,49.0,44.0,53.0,-51.857477613480086,-0.052377980185563104,0.004292985617822099
2022-07-07,49.0,44.0,54.0,-51.86570443911034,-0.06322913999986754,0.003797514122189427
2022-07-08,49.0,44.0,53.0,-51.873931264740584,-0.05533670831190306,0.003336252478003233
2022-07-09,53.0,48.0,57.0,-51.88215809037084,0.13885549775535536,0.0029217688623568395
2022-07-10,53.0,48.0,57.0,-51.89038491600108,0.1446003619798466,0.0025652568276827124
2022-07-11,49.0,45.0,54.0,-51.898611741631335,-0.056487277173849514,0.0022762759042292656
2022-07-12,49.0,45.0,54.0,-51.90683856726157,-0.056024754063194744,0.0020625342435291114
2022-07-13,49.0,44.0,53.0,-51.91506539289182,-0.05237798018554102,0.0019297189452397961
2022-07-14,49.0,45.0,54.0,-51.92329221852207,-0.0632291400000162,0.0018813784280867904
2022-07-15,49.0,44.0,54.0,-51.93151904415231,-0.055336708311902016,0.0019188597961770225
2022-07-16,53.0,48.0,58.0,-51.93974586978256,0.13885549775484976,0.0020413026531244686
2022-07-17,53.0,48.0,57.0,-51.94797269541281,0.1446003619796253,0.0022456892709203564
2022-07-18,49.0,44.0,54.0,-51.95619952104306,-0.05648727717386717,0.002526949471220266
2022-07-19,49.0,44.0,53.0,-51.96442633694629,-0.05602475406336014,0.002878117068675058
2022-07-20,49.0,44.0,53.0,-51.97265315284953,-0.05237798018555892,0.00329053330187097
2022-07-21,49.0,45.0,54.0,-51.980879968752774,-0.06322913999998858,0.003754091379251691
2022-07-22,49.0,44.0,54.0,-51.989106784656,-0.055336708312358415,0.00425751513276936
2022-07-23,53.0,48.0,58.0,-51.997333600559244,0.13885549775507885,0.004788663834972392
2022-07-24,53.0,48.0,57.0,-52.00556041646248,0.1446003619797102,0.005334854523646801
2022-07-25,49.0,44.0,53.0,-52.01378723236571,-0.05648727717411258,0.005883192714214349
2022-07-26,49.0,44.0,54.0,-52.02201404826895,-0.056024754063308965,0.006420902178520607
2022-07-27,49.0,44.0,53.0,-52.03024086417219,-0.052377980185543266,0.0069356445368134855
2022-07-28,49.0,44.0,54.0,-52.03846768007542,-0.06322913999996096,0.007415819747138938
2022-07-29,49.0,44.0,53.0,-52.04669449597866,-0.055336708312357354,0.007850839174662625
2022-07-30,53.0,48.0,57.0,-52.0549213118819,0.13885549775514597,0.008231363766585245
2022-07-31,52.0,48.0,57.0,-52.063148127785134,0.14460036197948892,0.008549500922686972
2022-08-01,49.0,44.0,53.0,-52.07137494368837,-0.05648727717413027,0.008798954907315651
2022-08-02,49.0,44.0,53.0,-52.079601759591604,-0.056024754063257784,0.008975127059534235
2022-08-03,49.0,44.0,53.0,-52.08782857549484,-0.05237798018556118,0.009075163583305115
2022-08-04,49.0,45.0,54.0,-52.09605539139808,-0.06322914000010964,0.009097950294550839
2022-08-05,49.0,44.0,54.0,-52.10428220730131,-0.05533670831193987,0.009044055319223344
2022-08-06,53.0,48.0,57.0,-52.11250902320455,0.1388554977552131,0.008915622328216933
2022-08-07,52.0,48.0,57.0,-52.120735839107795,0.14460036197998824,0.008716218413050517
2022-08-08,49.0,44.0,54.0,-52.12896265501102,-0.05648727717414794,0.008450642104532153
2022-08-09,49.0,44.0,54.0,-52.137189470914265,-0.056024754063258686,0.008124698271908008
2022-08-10,49.0,44.0,53.0,-52.1454162868175,-0.05237798018555909,0.007744947674110219
2022-08-11,49.0,45.0,54.0,-52.153643102720736,-0.06322914000008201,0.007318439733926237
2022-08-12,49.0,44.0,53.0,-52.16186991862397,-0.05533670831253509,0.006852437644418004
2022-08-13,53.0,48.0,57.0,-52.17009673452721,0.1388554977552802,0.006354145175596879
2022-08-14,59.0,54.0,63.0,-52.17832355043044,0.14460036197976697,0.005830444517551006
2022-08-15,63.0,59.0,68.0,-52.186550366333684,-0.056487277174393336,0.0052876541718235165
2022-08-16,55.0,51.0,60.0,-52.194777182236926,-0.05602475406315542,0.004731315292390325
2022-08-17,49.0,45.0,54.0,-52.203003998140154,-0.052377980185557005,0.0041660139966684835
2022-08-18,60.0,55.0,65.0,-52.21123081404339,-0.0632291399999197,0.0035952460386593967
2022-08-19,72.0,68.0,77.0,-52.219457629946625,-0.05533670831239523,0.003021328892579455
2022-08-20,64.0,59.0,68.0,-52.22768444584986,0.13885549775550932,0.002445364773795448
2022-08-21,53.0,48.0,57.0,-52.2359112617531,0.14460036197969875,0.0018672564692154498
2022-08-22,49.0,45.0,54.0,-52.24413809371765,-0.056487277173829314,0.0012857761096317939
2022-08-23,49.0,45.0,54.0,-52.2523649256822,-0.0560247540633729,0.0006986852444638173
2022-08-24,49.0,45.0,54.0,-52.26059175764675,-0.05237798018555491,0.00010290282829285465
2022-08-25,50.0,45.0,55.0,-52.2688185896113,-0.06322913999989209,-0.0005052839474171799
2022-08-26,50.0,45.0,54.0,-52.27704542157585,-0.055336708312394164,-0.001129972592206365
2022-08-27,54.0,49.0,58.0,-52.285272253540406,0.13885549775541445,-0.0017753700099011904
2022-08-28,53.0,48.0,58.0,-52.293499085504955,0.14460036197963058,-0.002445498081372823
2022-08-29,50.0,45.0,54.0,-52.301725917469504,-0.05648727717407473,-0.0031438901573126047
2022-08-30,50.0,45.0,54.0,-52.30995274943405,-0.056024754063321726,-0.0038732890742843125
2022-08-31,50.0,45.0,54.0,-52.3181795813986,-0.05237798018557284,-0.004635357581184763
2022-09-01,50.0,46.0,55.0,-52.32640641336315,-0.06322914000004076,-0.005430412004899418
2022-09-02,50.0,45.0,54.0,-52.3346332453277,-0.055336708312393124,-0.0062571895861003686
2022-09-03,54.0,49.0,59.0,-52.34286007729225,0.13885549775507083,-0.007112659184884586
2022-09-04,54.0,49.0,58.0,-52.3510869092568,0.14460036197956236,-0.00799188400459962
2022-09-05,50.0,46.0,55.0,-52.35931374122135,-0.056487277174092396,-0.008887943635290649
2022-09-06,50.0,45.0,55.0,-52.3675405731859,-0.056024754063322635,-0.009791921109412408
2022-09-07,50.0,45.0,55.0,-52.37576740515046,-0.052377980185550725,-0.010692958832365061
2022-09-08,51.0,46.0,55.0,-52.38399423711501,-0.06322913999987845,-0.01157838524929217
2022-09-09,50.0,46.0,55.0,-52.39222106907956,-0.055336708312114444,-0.012433911991288522
2022-09-10,54.0,50.0,59.0,-52.40044790104411,0.13885549775513795,-0.013243899068745481
2022-09-11,54.0,50.0,59.0,-52.40867473300866,0.1446003619793411,-0.01399168350935106
2022-09-12,50.0,46.0,55.0,-52.41690156497321,-0.05648727717422393,-0.014659964736515317
2022-09-13,50.0,46.0,55.0,-52.42512839693776,-0.05602475406332353,-0.015231238014055229
2022-09-14,50.0,46.0,55.0,-52.43335522890231,-0.052377980185555076,-0.015688265504761646
2022-09-15,51.0,46.0,56.0,-52.44158206086686,-0.06322913999993897,-0.016014572960762752
2022-09-16,51.0,46.0,56.0,-52.44980889283141,-0.055336708312113375,-0.016194958832297157
2022-09-17,54.0,50.0,59.0,-52.45803572479596,0.13885549775536704,-0.016216001691667804
2022-09-18,54.0,49.0,59.0,-52.46626255676051,0.14460036197999346,-0.016066551355153665
2022-09-19,51.0,46.0,55.0,-52.47448938872506,-0.0564872771737738,-0.015738188971033764
2022-09-20,51.0,46.0,55.0,-52.48271622068961,-0.05602475406322028,-0.015225641641146929
2022-09-21,71.0,66.0,76.0,-52.49094305265416,-0.052377980185552994,-0.01452713785758078
2022-09-22,97.0,93.0,102.0,-52.49916988461871,-0.06322913999991135,-0.013644691156498977
2022-09-23,71.0,67.0,76.0,-52.50739671658327,-0.055336708311973515,-0.012584300896522363
2022-09-24,54.0,50.0,59.0,-52.51562354387777,0.13885549775559614,-0.011356060927301598
2022-09-25,54.0,49.0,59.0,-52.52385037117227,0.1446003619797722,-0.009974169082134676
2022-09-26,50.0,46.0,55.0,-52.53207719846678,-0.05648727717390533,-0.008456832855346041
2022-09-27,50.0,46.0,55.0,-52.54030402576128,-0.056024754063221174,-0.006826069249532055
2022-09-28,50.0,45.0,54.0,-52.54853085305579,-0.05237798018557091,-0.005107399533422805
2022-09-29,50.0,46.0,55.0,-52.55675768035028,-0.06322913999997189,-0.0033294424657650196
2022-09-30,50.0,45.0,55.0,-52.56498450764478,-0.05533670831242992,-0.0015234123400863133
2022-10-01,44.0,39.0,48.0,-52.57321133493929,0.1388554977555013,0.0002774690875363729
2022-10-02,46.0,41.0,50.0,-52.58143816223379,0.14460036197985707,0.0020386351841874487
2022-10-03,40.0,35.0,44.0,-52.589664989528295,-0.05648727717392302,0.0037248976331109894
2022-10-04,37.0,33.0,42.0,-52.597891816822795,-0.05602475406317,0.005301214329666539
2022-10-05,37.0,33.0,42.0,-52.6061186441173,-0.05237798018553523,0.006733484443137506
2022-10-06,38.0,33.0,42.0,-52.6143454714118,-0.06322913999994426,0.00798935188998732
2022-10-07,37.0,33.0,41.0,-52.62257229870631,-0.05533670831229005,0.009038997703687645
2022-10-08,41.0,36.0,46.0,-52.63079912600081,0.13885549775573036,0.009855901512389697
2022-10-09,41.0,36.0,45.0,-52.63902595329532,0.1446003619796358,0.010417552564593357
2022-10-10,37.0,33.0,42.0,-52.64725278058982,-0.05648727717405456,0.01070609147967824
2022-10-11,37.0,33.0,42.0,-52.655479607884324,-0.05602475406333538,0.010708865134289368
2022-10-12,37.0,33.0,42.0,-52.663706435178824,-0.052377980185533135,0.01041887880543604
2022-10-13,38.0,33.0,42.0,-52.67193326247333,-0.06322914000009293,0.009835131840580725
2022-10-14,60.0,56.0,65.0,-52.68016008976783,-0.055336708312289,0.00896282566681847
2022-10-15,92.0,88.0,97.0,-52.68838691706234,0.13885549775506276,0.0078134358267583
2022-10-16,64.0,59.0,68.0,-52.69661374435684,0.1446003619801351,0.006404642869981189
2022-10-17,37.0,33.0,42.0,-52.704840571651346,-0.05648727717407223,0.004760120259795287
2022-10-18,38.0,33.0,42.0,-52.713067398945846,-0.05602475406328418,0.0029091808936400673
2022-10-19,37.0,33.0,42.0,-52.72129422624035,-0.05237798018553104,0.0008862872959617919
2022-10-20,38.0,34.0,43.0,-52.72952105353485,-0.06322914000006531,-0.0012695660627107131
2022-10-21,38.0,33.0,43.0,-52.73774788082936,-0.055336708312149124,-0.0035155866245446593
